developers,publishers,categories,genres,required_age,n_achievements,platforms,is_released,total_reviews,total_positive,total_negative,positive_percentual,metacritic,is_free,price_initial (USD),label_positive,release_year
['House of Mallows'],['House of Mallows'],"['Single-player', 'Family Sharing']","['Adventure', 'Indie']",0,0,['windows'],True,5,1,4,20.0,0,False,3.99,0,
['Nifty Tools UK'],['Nifty Tools UK'],"['Single-player', 'Steam Achievements', 'Family Sharing']","['Action', 'Casual']",0,16,['windows'],True,1,1,0,100.0,0,False,0.99,1,
"['Blue Sunset Games', 'Storm Trident S.A.']",['Forever Entertainment S. A.'],"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Remote Play Together', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",0,12,['windows'],True,2,2,0,100.0,0,False,6.99,1,
['Spark5'],['Spark5'],"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing']","['Action', 'Adventure', 'Indie', 'Strategy']",0,24,"['windows', 'mac', 'linux']",True,1,1,0,100.0,0,False,9.99,1,
['Agafonoff'],['Agafonoff'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']",0,15,['windows'],True,207,162,45,78.3,0,False,0.99,0,
['PrimesoftGames'],['PrimesoftGames'],"['Single-player', 'Partial Controller Support', 'Family Sharing']","['Action', 'Adventure', 'Indie', 'Early Access']",0,0,['windows'],True,2,2,0,100.0,0,False,0.99,1,
['Ben Olding Games'],['Ben Olding Games'],"['Single-player', 'Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Tracked Controller Support', 'VR Supported', 'Partial Controller Support', 'Family Sharing']","['Indie', 'Massively Multiplayer', 'RPG', 'Early Access']",0,33,"['windows', 'mac', 'linux']",True,85,77,8,90.6,0,False,19.99,1,
['Pixel Cattus'],['Pixel Cattus'],"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']",0,70,['windows'],True,8,6,2,75.0,0,False,1.99,0,
['Little Beavers Games'],['Little Beavers Games'],"['Single-player', 'Partial Controller Support', 'Family Sharing']","['Action', 'Indie', 'Simulation', 'Early Access']",0,0,['windows'],True,78,48,30,61.5,0,False,14.99,0,
['Lol'],['Lol'],"['Single-player', 'Family Sharing']","['Casual', 'Indie', 'Simulation']",0,0,['windows'],True,11,3,8,27.3,0,False,1.99,0,
['Bleeding Edge Studio'],['Bleeding Edge Studio'],"['Single-player', 'Partial Controller Support', 'Family Sharing']",['Action'],0,0,['windows'],True,3,1,2,33.3,0,False,4.99,0,
"['Yeah Us!', 'Warp Digital Entertainment']",['Curve Games'],"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Leaderboards', 'Family Sharing']",['Sports'],0,30,['windows'],True,33,25,8,75.8,0,False,14.99,0,
['Stand Off Software'],['Stand Off Software'],"['Single-player', 'Steam Achievements', 'Family Sharing']","['Adventure', 'Indie', 'RPG']",0,12,"['windows', 'linux']",True,3,2,1,66.7,0,False,4.99,0,
['SinVR'],['SinVR'],"['Single-player', 'Tracked Controller Support', 'VR Supported', 'In-App Purchases']","['Simulation', 'Free To Play']",0,0,['windows'],True,10,8,2,80.0,0,True,0.0,1,
['Shawn Hitchcock'],['Hitchcock Games'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",0,52,"['windows', 'mac']",True,10746,9460,1286,88.0,0,False,4.99,1,
['Rivstyx Games Studio'],['Rivstyx Games Studio'],['Includes level editor'],"['Animation & Modeling', 'Design & Illustration', 'Utilities']",0,0,"['windows', 'mac']",True,1,1,0,100.0,0,False,0.99,1,
['Dragon Emperors'],['Nuon Games'],"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Indie', 'RPG']",0,17,['windows'],True,27,25,2,92.6,0,False,6.66,1,
['DeskDev Team'],['DeskDev Team'],"['Single-player', 'Steam Cloud', 'Includes level editor']","['Animation & Modeling', 'Design & Illustration', 'Utilities']",0,0,['windows'],True,85,57,28,67.1,0,False,3.99,0,
['Affable Games'],['Affable Games'],"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Captions available', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play Together', 'Family Sharing']","['Indie', 'Simulation']",56,30,['windows'],True,34,28,6,82.4,56,False,7.99,1,
['CreAct Games'],['Neon Doctrine'],"['Single-player', 'Full controller support', 'Family Sharing']","['Action', 'Adventure', 'Indie', 'RPG']",0,0,['windows'],True,267,175,92,65.5,0,False,15.99,0,
['S.Y. GAMES'],['S.Y. GAMES'],"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']","['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']",0,11,['windows'],True,15,7,8,46.7,0,False,4.99,0,
['HANNMADE Studios'],['Forever Entertainment S. A.'],"['Single-player', 'Family Sharing']","['Action', 'Casual', 'Indie']",0,0,['windows'],True,3,1,2,33.3,0,False,9.99,0,
"['Artists Entertainment', 'Nutty Wizards']",['Artists Entertainment'],"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards', 'Includes level editor']","['Action', 'Indie', 'Racing']",0,8,['windows'],True,3,3,0,100.0,0,True,0.0,1,
['RealityZ'],['RealityZ'],"['Single-player', 'Tracked Controller Support', 'VR Only', 'Family Sharing']","['Indie', 'Early Access']",0,0,['windows'],True,7,7,0,100.0,0,False,8.99,1,
['Quiet River'],['Quiet River'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing']","['Casual', 'Indie']",0,100,['windows'],True,111,104,7,93.7,0,False,1.99,1,
"['Failcore', 'Pineapple Works']",['Failcore'],"['Single-player', 'Family Sharing']","['Indie', 'RPG', 'Strategy']",0,12,"['windows', 'mac']",True,11,8,3,72.7,0,False,9.99,0,
"['La Belle Games', 'ARTE France']",['ARTE France'],"['Single-player', 'Family Sharing']","['Adventure', 'Casual', 'Indie']",69,0,"['windows', 'mac']",True,82,69,13,84.1,69,False,15.99,1,
['Vertical Robot'],['Vertical Robot'],"['Single-player', 'Steam Achievements', 'Tracked Controller Support', 'VR Only', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Indie']",0,20,['windows'],True,617,552,65,89.5,0,False,24.99,1,
['Betamaximus-128'],['Betamaximus-128'],"['Single-player', 'Full controller support', 'Family Sharing']","['Casual', 'Strategy']",0,0,"['windows', 'mac', 'linux']",True,5,3,2,60.0,0,False,4.99,0,
['Borisoft'],['Borisoft'],"['Single-player', 'Tracked Controller Support', 'VR Supported', 'Family Sharing']","['Indie', 'Early Access']",0,0,['windows'],True,2,2,0,100.0,0,False,4.99,1,
['BIP Media'],['Plug In Digital'],"['Single-player', 'Family Sharing']","['Casual', 'Simulation']",0,0,['windows'],True,1,0,1,0.0,0,False,9.99,0,
['2Dogs Games Ltd.'],['Bonus Stage Publishing'],"['Single-player', 'Family Sharing']","['Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy', 'Early Access']",0,39,['windows'],True,21,12,9,57.1,0,False,8.99,0,
['Crisp App Studio'],['Crisp App Studio'],"['Single-player', 'Steam Achievements', 'Steam Leaderboards', 'Family Sharing']","['Adventure', 'Casual', 'Indie']",0,5,"['windows', 'mac']",True,22,15,7,68.2,0,False,1.99,0,
['Shiv'],['Shiv'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Family Sharing']","['Action', 'Indie']",0,34,['windows'],True,20,18,2,90.0,0,False,1.99,1,
['Bionic Pony'],['Bionic Pony'],"['Single-player', 'Full controller support', 'Family Sharing']",['Casual'],0,0,['windows'],True,4,4,0,100.0,0,False,4.99,1,
"['Relow Digital', 'Tommaso Romanò']",['Relow Digital'],"['Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Partial Controller Support', 'Family Sharing']","['Action', 'Indie', 'Massively Multiplayer', 'Early Access']",0,36,"['windows', 'mac', 'linux']",True,29,25,4,86.2,0,False,7.99,1,
"['Micheal Ackerman', 'Jesus Lopez']","['Micheal Ackerman', 'Jesus Lopez']","['Single-player', 'Full controller support', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie', 'Early Access']",0,0,['windows'],True,1,0,1,0.0,0,False,9.99,0,
['Mythical City Games'],['Mythical City Games'],"['Single-player', 'Tracked Controller Support', 'VR Only', 'Steam Workshop', 'Family Sharing']","['Casual', 'Indie', 'Simulation']",0,0,['windows'],True,6,5,1,83.3,0,False,1.99,1,
['4 Fun Studio Inc.'],['4 Fun Studio Inc.'],"['Single-player', 'Tracked Controller Support', 'VR Only', 'Family Sharing']","['Adventure', 'Casual', 'Indie', 'Simulation']",0,0,['windows'],True,3,2,1,66.7,0,False,4.99,0,
['Lucas Smith'],['Lucas Smith'],"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']","['Indie', 'RPG', 'Early Access']",0,19,['windows'],True,2,1,1,50.0,0,False,4.99,0,
"['SmallBü', 'Pillow Fight']","['SmallBü', 'Pillow Fight']","['Single-player', 'Remote Play on Phone', 'Remote Play on Tablet', 'Family Sharing']",['Indie'],0,14,"['windows', 'mac', 'linux']",True,2088,2018,70,96.6,0,False,17.99,1,
['thatgamecompany'],['Annapurna Interactive'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Remote Play on TV', 'Family Sharing']","['Adventure', 'Casual']",0,14,['windows'],True,1683,1324,359,78.7,0,False,6.99,0,
['Steedie'],['SteedieStudio'],"['Single-player', 'Steam Achievements', 'Steam Leaderboards', 'Family Sharing']","['Action', 'Casual', 'Indie', 'Strategy']",0,1,['windows'],True,4,2,2,50.0,0,False,0.99,0,
['Happy Snake'],['Happy Snake Games'],"['Single-player', 'Steam Achievements', 'Family Sharing']",['Action'],0,13,['windows'],True,11,11,0,100.0,0,False,1.99,1,
['Space Wagon Games'],['Electric Monk Media'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing']",['Indie'],0,11,"['windows', 'mac']",True,11,11,0,100.0,0,False,7.99,1,
['9 Eyes Game Studio'],"['9 Eyes Game Studio', 'Stately Snail']","['Single-player', 'Steam Achievements', 'Full controller support', 'Remote Play on TV', 'Family Sharing']",['Indie'],0,13,['windows'],True,14,14,0,100.0,0,False,3.99,1,
['Dire Wolf'],['Dire Wolf'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Family Sharing']","['Casual', 'Indie', 'Strategy']",0,29,"['windows', 'mac']",True,181,175,6,96.7,0,False,9.99,1,
['Dire Wolf'],['Dire Wolf'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Family Sharing']","['Indie', 'Strategy']",0,29,"['windows', 'mac']",True,164,143,21,87.2,0,False,14.99,1,
['Dire Wolf'],['Dire Wolf'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'Family Sharing']","['Indie', 'Strategy']",0,22,"['windows', 'mac']",True,74,68,6,91.9,0,False,14.99,1,
['Dire Wolf'],['Dire Wolf'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Family Sharing']","['Indie', 'Strategy']",0,20,"['windows', 'mac']",True,65,55,10,84.6,0,False,14.99,1,
['Black Train'],['Kagura Games'],"['Single-player', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing']",['RPG'],0,0,['windows'],True,211,192,19,91.0,0,False,19.99,1,
['Cranky Watermelon'],['Cranky Watermelon'],"['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Remote Play Together', 'Family Sharing']","['Action', 'Casual', 'Indie']",0,13,['windows'],True,658,641,17,97.4,0,False,14.99,1,
['Polyflame'],['Polyflame'],"['Single-player', 'Tracked Controller Support', 'VR Only', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie']",0,0,['windows'],True,1,0,1,0.0,0,False,1.99,0,
['四块二茶会'],['四块二茶会'],"['Single-player', 'Steam Achievements', 'Family Sharing']","['Adventure', 'Indie', 'RPG']",0,40,['windows'],True,7,7,0,100.0,0,False,5.99,1,
['Crankage Games'],['Crankage Games'],"['Single-player', 'Full controller support', 'Family Sharing']",['Indie'],0,0,['windows'],True,53,46,7,86.8,0,False,0.99,1,
['Hollowings'],['Hollowings'],"['Single-player', 'Steam Achievements', 'Family Sharing']","['Adventure', 'Casual', 'Indie']",0,8,['windows'],True,6,6,0,100.0,0,False,1.99,1,
['LolindirLink'],['LolindirLink'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'Simulation', 'Sports', 'Early Access']",0,27,['windows'],True,3,1,2,33.3,0,False,3.69,0,
['minori'],['MangaGamer'],"['Single-player', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']",['Adventure'],0,0,['windows'],True,34,30,4,88.2,0,False,34.99,1,
['Tero Lunkka'],['Tero Lunkka'],"['Single-player', 'Partial Controller Support', 'Family Sharing']","['Casual', 'Indie']",0,0,['windows'],True,8,6,2,75.0,0,False,0.99,0,
['雷武游戏'],['雷武游戏'],"['Multi-player', 'PvP', 'Online PvP', 'Stats']","['Action', 'Indie', 'Massively Multiplayer', 'Strategy', 'Early Access']",0,0,['windows'],True,1,0,1,0.0,0,True,0.0,0,
['Hermitown'],['Hermitown'],"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Family Sharing']","['Action', 'Indie']",0,24,['windows'],True,1,1,0,100.0,0,False,2.99,1,
['Meowtoy Games'],['Meowtoy Games'],"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']","['Indie', 'Strategy', 'Early Access']",0,13,['windows'],True,1,0,1,0.0,0,False,9.99,0,
['Application Systems Heidelberg'],['Application Systems Heidelberg'],"['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Steam Achievements', 'Stats', 'Steam Leaderboards', 'Remote Play Together', 'Family Sharing']","['Casual', 'Strategy']",0,17,"['windows', 'mac', 'linux']",True,4,3,1,75.0,0,False,9.99,0,
['Daisu Games'],['Daisu Games'],"['Single-player', 'Full controller support', 'Family Sharing']",['Strategy'],0,0,['windows'],True,2,2,0,100.0,0,False,4.99,1,
['2nd Studio'],['2nd Studio'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Includes Source SDK', 'Family Sharing']","['Action', 'Indie', 'Simulation']",0,22,['windows'],True,13,12,1,92.3,0,False,1.99,1,
['Pixel Machine'],['Pixel Machine'],"['Single-player', 'Family Sharing']","['Indie', 'Simulation', 'Strategy', 'Early Access']",0,0,['windows'],True,468,339,129,72.4,0,False,18.99,0,
['Shadowbunnie'],['Shadowbunnie'],"['Single-player', 'Partial Controller Support', 'Family Sharing']","['Casual', 'Indie', 'Simulation']",0,0,"['windows', 'linux']",True,9,7,2,77.8,0,False,3.99,0,
['Manuel Schenk Games'],['Manuel Schenk Games'],"['Single-player', 'Family Sharing']",['Adventure'],0,0,['windows'],True,6,3,3,50.0,0,False,4.99,0,
['Anonymous Games'],['Anonymous Games'],"['Single-player', 'Family Sharing']","['Adventure', 'Indie']",0,0,"['windows', 'mac']",True,6,3,3,50.0,0,False,0.99,0,
['Bounding Box Software Inc.'],['Humble Games'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Full controller support', 'Includes level editor', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie']",84,30,"['windows', 'mac']",True,3833,3564,269,93.0,84,False,24.99,1,
['Kings of the Heroes'],['Kings of the Heroes'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing']",['Indie'],0,18,['windows'],True,5,5,0,100.0,0,False,0.99,1,
['Andymente'],['Andymente'],"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']","['Action', 'Casual', 'Indie']",0,8,['windows'],True,3,3,0,100.0,0,False,4.99,1,
['PROJECT YNP'],['PROJECT YNP'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Full controller support', 'VR Supported', 'Family Sharing']","['Action', 'Indie', 'Racing', 'Sports']",0,0,['windows'],True,19,16,3,84.2,0,False,29.99,1,
['United Independent Entertainment'],['United Independent Entertainment'],"['Single-player', 'Family Sharing']","['Adventure', 'Casual', 'Simulation']",0,0,['windows'],True,13,3,10,23.1,0,False,4.99,0,
['United Independent Entertainment'],['United Independent Entertainment'],"['Single-player', 'Family Sharing']",['Simulation'],0,0,['windows'],True,2,1,1,50.0,0,False,3.99,0,
['Steven Luo'],['Steven Luo'],"['Single-player', 'Full controller support', 'Tracked Controller Support', 'VR Only', 'Family Sharing']","['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Sports']",0,0,['windows'],True,13,8,5,61.5,0,False,9.99,0,
['Goblin Games Ltd'],['Goblin Games Ltd'],"['Single-player', 'Steam Achievements', 'Tracked Controller Support', 'VR Only', 'Stats', 'Family Sharing']","['Action', 'Casual', 'Indie', 'Early Access']",0,10,['windows'],True,4,4,0,100.0,0,False,11.99,1,
['Mystic Sword Gaming'],['Mystic Sword Gaming'],"['Single-player', 'Partial Controller Support', 'Family Sharing']","['Adventure', 'Indie', 'RPG']",0,0,['windows'],True,5,3,2,60.0,0,False,2.99,0,
['Cardinal Game Studio'],['Cardinal Game Studio'],"['Single-player', 'Steam Achievements', 'Family Sharing']","['Casual', 'Indie', 'Simulation']",0,16,"['windows', 'mac', 'linux']",True,1,1,0,100.0,0,False,1.99,1,
['Yobowargames'],"['Tiny Battle Publishing', 'Yobowargames']","['Single-player', 'Family Sharing']","['Indie', 'Strategy']",0,0,"['windows', 'mac', 'linux']",True,8,6,2,75.0,0,False,12.99,0,
['TristanDeanGames'],['TristanDeanGames'],"['Single-player', 'Family Sharing']","['Action', 'Indie']",0,0,['windows'],True,7,4,3,57.1,0,False,0.99,0,
['Nozhin games studio'],['Nozhin games studio'],"['Single-player', 'Steam Achievements', 'Family Sharing']","['Adventure', 'Casual', 'Indie']",0,30,['windows'],True,2,2,0,100.0,0,False,0.99,1,
['yo_serjio'],['BigGame Publishing'],"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Family Sharing']","['Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy']",0,23,['windows'],True,94,64,30,68.1,0,False,14.99,0,
['Sunrise9'],['Sunrise9'],"['Single-player', 'Family Sharing']","['Casual', 'Indie']",0,0,['windows'],True,3,0,3,0.0,0,False,0.99,0,
['Aim Theory Master'],['Aim Theory'],"['Single-player', 'Family Sharing']",['Action'],0,0,['windows'],True,4,3,1,75.0,0,False,3.99,0,
['Genlivpat'],['Genlivpat'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Family Sharing']","['Casual', 'Indie', 'Simulation', 'Strategy']",0,19,"['windows', 'mac']",True,1,1,0,100.0,0,False,11.99,1,
['xexai'],['xexai'],"['Single-player', 'Family Sharing']","['Casual', 'Indie', 'Strategy']",0,0,['windows'],True,3,3,0,100.0,0,False,1.99,1,
['Ape Apps'],['Ape Apps'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Partial Controller Support', 'Includes level editor', 'Family Sharing']","['Indie', 'Simulation', 'Strategy']",0,0,"['windows', 'mac', 'linux']",True,162,149,13,92.0,0,False,4.99,1,
